id,score,referenceName,referenceTime,content,tag
10837027281,5,Apple_iPhone_8,2017/10/6 1:28,犹豫 直接 下单 比较 可靠 快点 小哥 服务 超级 赞 帮 提 东西 偏 手机 真心 好用 之前 买 喜欢 苹果 知道 喜欢 之前 一直 好用 速度 手感 好 买 超大 内存 赞,1
12001972762,1,Apple_iPhone_8,2018/10/13 16:18,减肥 减肥 咖啡 咖啡 放 咖啡 咖啡 咖啡 咖啡 咖啡 加,0
12510731238,5,Apple_iPhone_8,2019/3/4 23:06,刚用 几天 感觉 手感 还好 感觉 充电 有点 慢,1
11378404352,5,Apple_iPhone_8,2018/4/7 20:57,电池 充满 需要 小时 充满 一天 以前 毫 耐用 反应速度 挺快 软件 打开 广告 秒 开 拍照 完美 最 喜欢 人像 模式 背景 虚化 自然 音质 好 大声 声音 够重 快递 很快 晚上 两点 下单 下午 送到 满意 好评,1
10931872373,5,Apple_iPhone_8,2017/11/6 15:36,拿到 几天 喜欢 特别 金色 介于 香槟金 玫瑰 金 之间 颜色 阳光 下 好看 此前 粉色 放在 一起 尤其 觉得 好看 同事 黑色 放 一起 两个 好,1
10968354464,5,Apple_iPhone_8,2017/11/14 11:33,号 买 当天 物流 手机 盒子 边角 磕碰 手机 完美 机 摄像头 无灰 边框 无 缝隙 黄屏 设置 里 去掉 屏幕 很白 使用 十几天 手机 没卡顿 一直 流畅 续航 一整天 价格 实惠 京东 点个 赞,1
10941223434,1,Apple_iPhone_8,2017/11/8 19:38,哈将 据统计,0
12376242314,1,Apple_iPhone_8,2019/1/15 20:24,买 降价 一千多 太 吓人,0
11119185378,1,Apple_iPhone_8,2017/12/31 6:49,挺 好 正品 保真 刚买 第二天 降价 太气,0
12496536628,5,Apple_iPhone_8,2019/2/28 16:48,机子 正品 机 外观 很漂亮,1
12101680699,5,Apple_iPhone_8,2018/11/8 22:50,特意 几天 过来 评价 优点 金色 颜值 妥妥 吸引 眼球 运行 速度 超快 芯片 力 相机 效果 很棒 电量 方面 电池容量 值得 信赖 重度 使用 一天 一充 不失 总体 挺 满意,1
11273091031,2,Apple_iPhone_8,2018/3/1 23:06,卡机 心里话,0
12366587013,5,Apple_iPhone_8,2019/1/13 8:25,用户 未填写 评价 内容,1
10941998049,1,Apple_iPhone_8,2017/11/8 22:36,听筒 坏,0
11191376941,2,Apple_iPhone_8,2018/1/26 12:03,还行,0
12441680603,5,Apple_iPhone_8,2019/2/9 15:26,好 好 有点 小 瑕疵 知道 滑 这种 强迫症 来说 真的 要命,1
12489113542,5,Apple_iPhone_8,2019/2/26 11:24,一个 出车祸 撞坏 救 一命 双面 玻璃 感觉 不去 金属 壳 耐操 性能 倒 正常 使用 没多大 区别 提醒 想 购买 朋友 有个 通病 开 机会 一条 花屏 正常 使用 问题,1
12480979132,5,Apple_iPhone_8,2019/2/23 18:12,用户 未填写 评价 内容,1
12502684284,5,Apple_iPhone_8,2019/3/2 15:35,手机 不错 价格 巴适,1
10898192560,1,Apple_iPhone_8,2017/10/27 17:54,这才 不到 降价 多服,0
12511901383,5,Apple_iPhone_8,2019/3/5 12:04,昨天 全新 挺 好 东西 送 裸机 一部,1
11281661991,1,Apple_iPhone_8,2018/3/5 8:44,买回来 降价 手机 保价 天,0
12500994129,5,Apple_iPhone_8,2019/3/2 0:09,记不得 京东 买 苹果 手机 这台 京东 买 第二台 买 以前 买过 系列 好 手机 好 问题 特意 买 白色 之前 买 黑色 包括 黑色 之前 黑色 想 白色 好看 细腻 个人感觉 好 处理器 比不上 现在 仿生 芯片 带动 软件 市场 压力 剩余 想 体验 超 过来 经济 跟得上 想 体验 高端 刘海 系列 买 更好,1
11398589630,1,Apple_iPhone_8,2018/4/15 1:57,系统 之外 好,0
12497435174,5,Apple_iPhone_8,2019/2/28 21:32,帮 我姐 买 外观 一如既往 好看 降价 价格 优惠 知道 点击 圆点 反应 有点 慢 知道 原因 朋友 挺 正常,1
12509644443,5,Apple_iPhone_8,2019/3/4 17:26,一段时间 整体 来说 不错 至少 流畅 度 没得说,1
12435438059,5,Apple_iPhone_8,2019/2/3 17:54,电池容量 不错 完全 够用 外观 没得说 舒服 薄 好,1
12256507189,5,Apple_iPhone_8,2018/12/14 7:18,喜欢 京东 购物 理由 送货 快递 服务 好 之前 京东 买过 两个 手机 不错 买过 挺 好 这次 再 买 一部 送给 家人 送货 准时 力 这点 京东 首要 强项 喜欢 黑亮 色 外观 诱人 爱不释手 感觉 妹妹 喜欢 黑色 果断 入手 特意 试用 两天 感觉 暂时 出现 过像 评论 里 卡 问题 黑 灰色 外观 很漂亮 画面 清晰 流畅 音质 不错 希望 能用 久 一点 ⊙,1
12170776006,5,Apple_iPhone_8,2018/11/21 22:22,宝贝 收到 送给 老弟 喜欢 拍照 效果 杠杠 外观 线条 流畅 手感 好 反应速度快 值得 购买,1
11075766081,2,Apple_iPhone_8,2017/12/15 21:23,像素 狗,0
12005011148,5,Apple_iPhone_8,2018/10/14 15:12,物流 很快 昨天 买 今天 性能 好 之前 换成 有点 习惯 系统 不用说 好 包装 简陋 简陋 简陋 重要 事 三遍 第一次 网上 买手机 选择 相信 京东 没错 差评 有点 下单 心 有点 慌 出现 差评 里 情况 还好 运气 好 出现 那种 情况 表白 客服 回 消息 超 及时 这次 网购 满意 嘻嘻,1
12378015667,5,Apple_iPhone_8,2019/1/16 12:24,正品 行货,1
12074585553,5,Apple_iPhone_8,2018/11/2 23:30,新机 破损 缺陷 外观 满分 挺 沉 官 网查 之后 手机 流畅 相机 播放器 问题 下 软件 用起 流畅 棒 心情舒畅 第二天 官网 一个 公众 号查 正品 棒,1
12165948185,5,Apple_iPhone_8,2018/11/20 21:13,特意 几天 评价 打开 惊艳 裸机 手感 买来 新手机 膜 没来 在家 放 三天 玩 待机 两天 电池 续航 强 拍照 方面 增加 功能 入手 第一次 京东 买 东西 有点 顾虑 东西 到手 后 感觉 多虑 机子 原封未动 评论 里 瑕疵 自营 可以信赖 发货 速度 下单 收货 一天 时间 方面 满意 包装盒 有点 满意 希望 以后 包装 高大 点,1
12438901903,5,Apple_iPhone_8,2019/2/7 8:58,老婆 买 拆封 物流 相当 给力 五星 好评 一段时间 再 追加 评论,1
12331672795,5,Apple_iPhone_8,2019/1/3 9:16,物流 一如既往 地快 包装 完好 手机 贴 一层 防尘 膜 运行 速度 反应 灵敏 电池 耐用 总体 感觉 不错,1
12393164958,5,Apple_iPhone_8,2019/1/20 19:54,贵 手机 手机套 送,1
10944158508,5,Apple_iPhone_8,2017/11/9 14:32,发货 很快 隔天 拿到 手机 实物 真的 图片 好看 丝袜 金 外观 不错 显 特别 宽 接受 手机 运行 流畅 软件 打开 速度 很快 耗电 挺快 应该 系统 原因 期待 后续 更新 相机 不错 夜拍 错 画质 偏白 需要 后续 优化 总体 不错,1
11527112677,1,Apple_iPhone_8,2018/5/28 10:19,买 知道 情况,0
12421239555,5,Apple_iPhone_8,2019/1/28 21:55,拍照 效果 好 外观 很漂亮 方面 不错 反应 很快 不卡 喜欢 价格 划算 值得 购买 电池 用量 久,1
11323317832,5,Apple_iPhone_8,2018/3/19 12:34,好 拍照 提升 鲜艳 发热 小 续航 测试 人像 模式 改进 不错 摄像头 没灰 缝隙 做工 完美,1
12505346367,5,Apple_iPhone_8,2019/3/3 12:49,手机 确实 有点 重 金色 玻璃 面 感觉 有点 显旧 金属 金色 好看 发货 速度 很快 当天 付款 第二天 到货 满意,1
12496053884,5,Apple_iPhone_8,2019/2/28 14:19,手机 收到 不错 行货 包装 简陋 点,1
12504767881,5,Apple_iPhone_8,2019/3/3 10:04,信赖 京东 手机 正品 未 开封,1
12417989992,5,Apple_iPhone_8,2019/1/27 22:09,外观 好看 漂亮 手 感触 感 好,1
11119663555,1,Apple_iPhone_8,2017/12/31 11:10,几天 降价 差 一百多,0
10921497602,1,Apple_iPhone_8,2017/11/3 20:51,最 糟糕 一次 网购,0
11304644898,1,Apple_iPhone_8,2018/3/12 22:18,咋值 多钱 太,0
11642221385,5,Apple_iPhone_8,2018/6/26 6:48,手机 满意 身机 轻溥 外观 漂亮 质感 好 色彩 亮丽 像素 清析 拿在手上 高尚 大方 京东 购物 好 物流 服务 好 赞,1
12458842084,5,Apple_iPhone_8,2019/2/16 20:59,用户 未填写 评价 内容,1
11741562618,5,Apple_iPhone_8,2018/7/25 20:39,开机 有点 慢 薄厚 挺 好 官网查 正品 老公 买 大半个 评价 内存 刚刚 好 下载 东西 目前 挺 好 电话 声音 很大 出现 异常 京东 买 苹果 手机 感觉 质量 之前 买 联想 电脑 理想 希望 一直 好哟 下次 京东 买,1
12480576567,5,Apple_iPhone_8,2019/2/23 16:09,用户 未填写 评价 内容,1
11062916835,5,Apple_iPhone_8,2017/12/12 11:43,手机 收到 完美 全新 未 拆封 外观 瑕疵 做工 很棒 感觉 系统 流畅 通话 清楚 照相 清晰 容量 来说 足够 自带 无线 充电器 完美 缺点 暂时 发现,1
12161486116,1,Apple_iPhone_8,2018/11/19 22:01,半夜 打电话 确认 收货 烦,0
12459876308,5,Apple_iPhone_8,2019/2/17 10:41,用户 未填写 评价 内容,1
12395447869,5,Apple_iPhone_8,2019/1/21 13:44,京东 买 第二部 手机 包装 精致 快递 送货 检验 正品 建议 以后 买手机 官方 配 一张 钢化 膜 手机套 巴适 收到 货 在家 贴膜 安逸,1
12009994709,2,Apple_iPhone_8,2018/10/15 22:15,数据线 坏 气 一天 玩 手机 重新 买个 数据线,0
12457401326,5,Apple_iPhone_8,2019/2/16 12:58,用户 未填写 评价 内容,1
12477026619,5,Apple_iPhone_8,2019/2/22 13:35,不错,1
11216601031,1,Apple_iPhone_8,2018/2/3 19:30,电话 以前 肯定 有用 网页 一大堆 记录 电影 退款 页面,0
11808314703,5,Apple_iPhone_8,2018/8/15 12:10,苹果 大法 好 系统 流畅 告别 我用 安卓机 做工 确实 一分钱 一分货 手感 整体 扎实,1
12395648396,5,Apple_iPhone_8,2019/1/21 14:38,旧 手机 卖 买 手机 流畅 苹果 一如既往 给力,1
12436512825,5,Apple_iPhone_8,2019/2/4 14:12,送货 速度 很快 感谢 师傅 产品 发现 问题 希望 完好,1
11335188330,1,Apple_iPhone_8,2018/3/23 12:21,号 货 保修 不足,0
11222208519,5,Apple_iPhone_8,2018/2/5 14:52,挺不错 暂时 出现 故障 特别 流畅 以前 手机 好多 特别 喜欢 以前 键 感觉 舒服 买 靠谱些 真心 不错 希望 下去 以后 再 追评 客服 真不错,1
12507418271,5,Apple_iPhone_8,2019/3/3 23:45,信得 過京東,1
12166902446,5,Apple_iPhone_8,2018/11/21 7:58,手机 顺手 打字 顺手 太 宽 单手操作 摄像头 挺 好 清楚 色彩 鲜艳 满意,1
11654371512,5,Apple_iPhone_8,2018/6/29 15:45,苹果 手机 待机 长 电池 耐用 外观 挺 人性化 像素 挺 高 拍照 效果 好 一次 愉快 购物 之旅,1
12420463082,5,Apple_iPhone_8,2019/1/28 18:00,滴 滴滴 喜欢 下手 挺不错 已 经验 过机,1
11546734102,1,Apple_iPhone_8,2018/6/2 22:29,后壳 右下角 裂痕,0
12440369324,5,Apple_iPhone_8,2019/2/8 15:35,不错 挺 好 正品,1
12455906007,5,Apple_iPhone_8,2019/2/15 20:22,两个 字 优秀,1
12099000297,5,Apple_iPhone_8,2018/11/8 12:56,之前 一直 用安卓机 这回 买 一台 苹果 试试 运行 速度 手机 无法比拟 流畅 内存 合适 红色 特别版 看着 高端 大气 寸屏 手感 特别 好 大爱 苹果,1
11399415756,5,Apple_iPhone_8,2018/4/15 12:24,号 买 半个 评论 手机 好 第二天 刚到 官 网查 下 正品 行货 全新 未激活 反正 正常 灰色 好看 拍照 厉害 真的 喜欢 目前 发现 问题 京东 物流 给力 大大的 赞 以后 买 东西 京东 自营 值得 信赖,1
12464370231,5,Apple_iPhone_8,2019/2/18 17:31,包装 太过 简陋 几千块 钱 东西 装 快递 小哥 服务,1
12490990538,5,Apple_iPhone_8,2019/2/26 20:57,京东 到货 很快 感谢 快递 小 哥哥 送来 一点 不好 乡镇 送货到 家 去取,1
12502657906,5,Apple_iPhone_8,2019/3/2 15:27,第一次 苹果 一段时间 评价,1
12252850803,1,Apple_iPhone_8,2018/12/13 12:05,黑色 看着 行 华为 手机 好用 华为 好,0
12363156485,5,Apple_iPhone_8,2019/1/12 8:13,正品 行货 瞄 久 终于 剁 手 满意,1
12435237323,5,Apple_iPhone_8,2019/2/3 15:47,快递 太慢 不用 挺 好 总体 来说 好评,1
11119185378,1,Apple_iPhone_8,2017/12/31 6:49,挺 好 正品 保真 刚买 第二天 降价 太气,0
12501730345,5,Apple_iPhone_8,2019/3/2 10:51,用户 未填写 评价 内容,1
12510163265,5,Apple_iPhone_8,2019/3/4 20:06,快递 放 楼下 收发室 苹果 安卓 操作 研究 一会 不爽 老爸 买 机,1
11380553828,1,Apple_iPhone_8,2018/4/8 16:59,充电器 没用过 坏 搞笑,0
12489344526,5,Apple_iPhone_8,2019/2/26 12:34,手感 挺 好 不错,1
10810616014,1,Apple_iPhone_8,2017/9/25 9:28,实体店 贵 手续费 贵,0
12398782384,5,Apple_iPhone_8,2019/1/22 12:29,不错 高大 屏幕 不错 电池 不错 流畅 玻璃 面 设计 完美 不错 价格 算 便宜 满意 购物 凑够 字 相当 累 哈哈哈哈 觉得 最 可爱 哈哈哈,1
10917274116,1,Apple_iPhone_8,2017/11/2 19:43,第二天 到货 第三天 降价,0
12325683076,2,Apple_iPhone_8,2019/1/1 15:27,东西 挺 好 买 第二天 没收 到货 突然 降价 内心 开心,0
11017571730,1,Apple_iPhone_8,2017/11/27 9:41,双十 价格比 还贵 返豆,0
12373763365,2,Apple_iPhone_8,2019/1/15 9:17,行 先用,0
12424886288,5,Apple_iPhone_8,2019/1/30 8:47,相信 京东 十几天 不错 问题 推荐 入手 这时候 价格 合适,1
12457550567,5,Apple_iPhone_8,2019/2/16 13:47,速度 很快 昨天 下单 今天 拿到,1
10998751540,5,Apple_iPhone_8,2017/11/21 14:35,白条 完 再来一个 京东 买 手机 现在 一个 坏 支持 无线 充电 不错 方便 要配 大功率 充电器 带劲,1
11057835431,2,Apple_iPhone_8,2017/12/10 18:23,买贵 激活 退 可口可乐 可口可乐 可口可乐,0
10994328235,2,Apple_iPhone_8,2017/11/20 12:12,懒得,0
12489032331,5,Apple_iPhone_8,2019/2/26 11:02,原本 手机电池 不行 屏 坏 想省 钱 买 手机电池 屏幕 学着 换 拆机 电池 冒烟 手机 报废 砸 选 苹果 爱国 习惯 系统 习惯 晚上 中午 速度 真 挺 好 一天 一次 充电 完全 足够 打游戏 常刷 手机 图片 随便 发 一个 手机 拍,1
11799384238,1,Apple_iPhone_8,2018/8/12 17:08,狗屎 手机 翻新 机,0
11619492970,5,Apple_iPhone_8,2018/6/20 17:43,包裹 第二天 能够 理解 物流 蛮快 拿到 手机 迫不及待 拆包 手机 大小 喜欢 使用 感 不错 主要 喜欢 拍照 功能 炒鸡 喜欢 好,1
11150901490,2,Apple_iPhone_8,2018/1/11 22:57,一直 喜欢 牌子 拿到 手 体验 一段时间 挺大 惊喜,0
12500210040,5,Apple_iPhone_8,2019/3/1 19:18,喜欢 手机 好,1
12490925509,5,Apple_iPhone_8,2019/2/26 20:36,手机 拿到 手 速度 没得说 昨天晚上 下单 今天下午 收到 打开 看到 新手机 高兴 吃 咸菜 手机 只能 看看 整体 觉得 不错 劝 买 华为 选择 苹果 一直 习惯 京东 点个 赞,1
11633603392,5,Apple_iPhone_8,2018/6/23 20:35,很棒 几天 感觉 好 激活 准确 外观 瑕疵 颜色 好 喜欢 下手 大爱 感谢 老爸 老妈 帮助,1
12458347726,5,Apple_iPhone_8,2019/2/16 18:11,东西 好 好歹 五千块 钱 东西 不说 送点 包装 简陋 一个 盒子 一个 防撞 空气 袋,1
12369136172,5,Apple_iPhone_8,2019/1/13 21:00,好 手感 不错 京东 买 第四个 手机 电子产品 一直 京东 买 知道 差评 办 全新 激活 升级 系统 唯一 缺点 升级 强制 升级 好 流畅 不错,1
12034181523,1,Apple_iPhone_8,2018/10/22 22:44,卡机,0
10923334617,2,Apple_iPhone_8,2017/11/4 12:05,送 金豆 送 完事,0
11317010235,1,Apple_iPhone_8,2018/3/17 9:54,手机 不错 官网 查,0
11741562618,5,Apple_iPhone_8,2018/7/25 20:39,开机 有点 慢 薄厚 挺 好 官网查 正品 老公 买 大半个 评价 内存 刚刚 好 下载 东西 目前 挺 好 电话 声音 很大 出现 异常 京东 买 苹果 手机 感觉 质量 之前 买 联想 电脑 理想 希望 一直 好哟 下次 京东 买,1
12411956885,5,Apple_iPhone_8,2019/1/26 9:13,媳妇 买 两天 发现 问题 感觉,1
10935253544,1,Apple_iPhone_8,2017/11/7 12:25,序列号 查询 激活 时间,0
11655392040,5,Apple_iPhone_8,2018/6/29 21:26,之间 犹豫 久 选择 性价比 高 收到 以后 发现 问题 未激活 电量 确实 前面 小 好 拍照 模式 很棒 好评,1
11548239586,2,Apple_iPhone_8,2018/6/3 11:47,感觉 中奖 密封 拆开 过得,0
11130682456,1,Apple_iPhone_8,2018/1/4 13:08,想 知道 发票,0
12505528390,5,Apple_iPhone_8,2019/3/3 13:45,小贵 实惠 电池容量 不错 经典 款 差别 京东 快递 力 应该 新机 问题,1
11330013508,1,Apple_iPhone_8,2018/3/21 16:14,买 降价 够,0
12495815002,5,Apple_iPhone_8,2019/2/28 13:06,不错 验 机器 感觉 京东 东西 差 喜欢,1
12427993288,5,Apple_iPhone_8,2019/1/31 10:48,手机 回来 保装 好 大力 赞扬 一下 快递 小哥 速度 态度 好 手机 流畅 打游戏 方便 电视剧 流畅 有卡顿 听 音乐 音质 好 说明 耳机 质量 手机 屏幕 光亮亮 泽 适应 摄像 效果 希望 以后 手机 越来越 方便 省事 越来越 实用 希望 以后,1
12461839926,5,Apple_iPhone_8,2019/2/17 21:13,屏幕 清晰 灵敏 运行 速度 真的 不错 反应 超快 手机 持电 时间 长,1
12155600556,5,Apple_iPhone_8,2018/11/18 19:30,外观 漂亮 漂亮 应该 苹果 实体 按键 最 漂亮 一款 性能 运行 流畅 送给 老婆 喜欢 按钮 款 喜欢,1
12434967927,5,Apple_iPhone_8,2019/2/3 12:58,买 老婆 买 黑色 系统 流畅 挺 好,1
12490989477,5,Apple_iPhone_8,2019/2/26 20:56,京东 到货 很快 感谢 快递 小 哥哥 送来 一点 不好 乡镇 送货到 家 去取,1
12503381706,5,Apple_iPhone_8,2019/3/2 19:08,好,1
12434241832,5,Apple_iPhone_8,2019/2/2 23:11,整体 不错 速度 算是 够用 打游戏 问题 整体 不错,1
11637090120,5,Apple_iPhone_8,2018/6/24 18:54,这部 手机电池 如果说 玩游戏 一天 速度 挺快 最近 买 一款 手机 旧 手机 不好 部手机 觉得 最 完美 桃红色 背心 没多久 觉得 挺 喜欢 女孩子 特别 喜欢 红色 红色 显示 比较 高贵 喜欢 不错 下次 再 一定 光顾 京东 速度 拍照 不错 感谢 京东,1
12437702102,1,Apple_iPhone_8,2019/2/5 21:42,手机 玩 王者 卡,0
11579928719,1,Apple_iPhone_8,2018/6/11 13:17,吐槽 包装 防水 看着 下雨 快递 小哥 容易 签收 回来 再 验货 手机 一段时间 再 追评,0
11489006692,1,Apple_iPhone_8,2018/5/16 11:05,买 二三天 跌 一百,0
12420406021,5,Apple_iPhone_8,2019/1/28 17:41,好 太好了 正品 满意 放心 选择,1
12488971751,5,Apple_iPhone_8,2019/2/26 10:47,用户 未填写 评价 内容,1
12447111234,5,Apple_iPhone_8,2019/2/12 13:14,后壳 进灰 知道 是不是 二手,1
12489509918,5,Apple_iPhone_8,2019/2/26 13:23,使用 感挺 好 没什么 问题 包装 快递 显示 效果 清晰 价格 挺 好,1
12440101170,5,Apple_iPhone_8,2019/2/8 11:25,满意 特别 好 支持,1
10874312012,1,Apple_iPhone_8,2017/10/19 13:47,超级 不爽 机子 机身 裂缝 很大 很大,0
12426993925,5,Apple_iPhone_8,2019/1/30 21:13,东西 倒 不错 发现 一些 细节 问题 第一 开机 一道 白条 闪屏 有点 擦痕 查询 新机 擦痕 还好 抹掉 一个 星期 左右 满意 要说 大件 电器 京东 自营 保障 比较满意 盒子 刻痕 还好 屏 没事 苹果 是从 苹果 官网 买 细节 问题 不在意 细节 总体 感觉 一百分 八十 稳稳,1
11323736074,1,Apple_iPhone_8,2018/3/19 14:47,今天 买 完 第二天 降价 心情 不爽,0
11560233685,1,Apple_iPhone_8,2018/6/6 10:28,自营 京东 便宜 部手机 京东 买 以后 买 正品 贵 敏感 词,0
11287169491,1,Apple_iPhone_8,2018/3/6 22:33,正在 京东 快递 真的 不敢恭维,0
11290018257,5,Apple_iPhone_8,2018/3/7 21:52,昨天晚上 拍 今天下午 五点 收到 激活 成功 显示 新手机 第一次 苹果 儿子 抢 王者 荣耀 流畅 一点 不卡 后续 期待 体验 更好,1
11236951744,1,Apple_iPhone_8,2018/2/10 12:12,先放,0
10926404303,5,Apple_iPhone_8,2017/11/5 9:23,昨天早上 好不容易 抢 银色 激动 下午 收到 京东 自营 物流 速度 真的 好快 拿到 后 网站 查验 机子 正品 电池 感觉 比较 耐刚 信号 不好,1
10917936712,1,Apple_iPhone_8,2017/11/2 22:15,掉价 一千六,0
11036161626,1,Apple_iPhone_8,2017/12/3 8:47,价格 买贵 吃一堑长一智,0
12459260796,5,Apple_iPhone_8,2019/2/16 23:46,好 颜色 漂亮 性价比 高 玩儿 吃 鸡 游戏 会发 烫 温度 太低 时 冻死 机 冻 关机,1
12199905804,5,Apple_iPhone_8,2018/11/29 11:55,老公 买 老公 瑕疵 反应 正品 行货 看了又看 决定 买 京东 自营 放心 价格 熟人 问 不错 京东 快递 真的 速度 当天 下午 点多 买 第二天 中午 收到 快递 小哥 点赞,1
11452123170,1,Apple_iPhone_8,2018/5/3 21:03,购买 后 降价 京东 不规矩,0
11022456113,1,Apple_iPhone_8,2017/11/28 16:38,京东 渣 没话说 客服 服务 真是 不好,0
11275279096,2,Apple_iPhone_8,2018/3/2 20:02,卡顿 诶,0
11723753004,2,Apple_iPhone_8,2018/7/20 15:40,外观 不错 两周 有时 出现 应用 闪退 尴尬 坚持 后 换机,0
11064399786,1,Apple_iPhone_8,2017/12/12 18:48,通话 声音 对方 总是 听不清,0
12481371622,1,Apple_iPhone_8,2019/2/23 20:23,包装 最 满意 太 简陋 贵 东西 好好 包装 里面 防撞 袋到 我家 爆 手机 盒子 损伤 还好 手机 没事 手机 缝隙 里 灰 知道 怎么回事 机子 目前 问题 问题 追加,0
10962305266,1,Apple_iPhone_8,2017/11/13 10:42,好 目前 问题 双十 配送 平常 慢点 好 值得 推荐 字 提升 学历 找,0
12404384755,5,Apple_iPhone_8,2019/1/23 21:55,查 新 机子 生产 左右 没充 过电,1
10966575280,1,Apple_iPhone_8,2017/11/13 22:50,手机 缝真 几把 塞 两张 纸,0
12511909997,5,Apple_iPhone_8,2019/3/5 12:07,目前 功能 熟悉 先 好评,1
12453566855,1,Apple_iPhone_8,2019/2/14 23:30,物流 很快 手机 到手 激活 明天 能否 激活 明天 再来 追评,0
11333221609,1,Apple_iPhone_8,2018/3/22 17:43,翻新 机拿 骗人 兄弟,0
11810375704,5,Apple_iPhone_8,2018/8/15 23:29,号 傍晚 下单 号 上午 到货 物流 速度 很快 开箱 验机 外观 完好 激活 顺利 登陆 时有 一点 卡 总体 来说 满意 惊喜,1
10940122974,5,Apple_iPhone_8,2017/11/8 15:06,男朋友 异地 货到付款 寄到 好 完美 买 深空 灰 颜色 漂亮 很爽 三天 就要 他会 京东 买 几个 感觉 好,1
10976418523,5,Apple_iPhone_8,2017/11/15 22:07,以前 一直 安卓 系统 手机 第一次 使用 苹果 系统 系统 流畅 系统 反应 灵敏 外观 时尚 大气 想象 中 完美 现在 价格 已经 比官 网上 优惠 值得 入手,1
11647036053,1,Apple_iPhone_8,2018/6/27 12:52,手机 照相机 一直 黑屏,0
12490945657,5,Apple_iPhone_8,2019/2/26 20:43,流畅 物流 苹果 好用,1
12505705179,5,Apple_iPhone_8,2019/3/3 14:39,不错,1
12491961227,5,Apple_iPhone_8,2019/2/27 9:48,相信 京东 自营 苹果 京准 达 挺 准时 想买个 二手 苹果 不太 放心 就加 点 钱 买 新 一个 安心,1
12385959046,5,Apple_iPhone_8,2019/1/18 17:30,外观 好看 磕碰 运行 速度 很快 今天 刚到 测试 一下 京东 物流 很快 一直 京东 买手机 买 第三个 苹果 省心 回 苹果 话 买 赚 便宜,1
11344696964,1,Apple_iPhone_8,2018/3/26 18:40,帮 同学 买 好 买 完 十天 降价 苹果 差 评拔 插 吃 菜,0
12507228466,5,Apple_iPhone_8,2019/3/3 22:24,一直 京东 购买 手机 已经 购买 好几个 值得 信赖 相信 京东,1
11928803212,1,Apple_iPhone_8,2018/9/20 10:34,女朋友 买 拆开 包装 破损 希望 没事,0
11020365027,1,Apple_iPhone_8,2017/11/27 23:08,一般般,0
10931510967,1,Apple_iPhone_8,2017/11/6 14:05,问题 以后 手机 购买,0
11697550943,1,Apple_iPhone_8,2018/7/12 18:32,一辈子 一回 就够 机子 问题 责任 推 一干二净 废话 不多 图,0
12481244381,5,Apple_iPhone_8,2019/2/23 19:41,性能 没得说 指纹识别 速度 支持 快充 单独 陪 充电器 小 几百 喜欢 全面 屏 体验 前沿技术 选择 系列 掏钱 喜欢 以前 经典 设计 选择 正确 选择 省钱 目前 来说 各项 性能 够,1
12512180810,5,Apple_iPhone_8,2019/3/5 13:26,还行 刚用 第二天 正品,1
10931510967,1,Apple_iPhone_8,2017/11/6 14:05,问题 以后 手机 购买,0
11343910105,5,Apple_iPhone_8,2018/3/26 14:09,拍照 效果 好 外观 没什么 区别 顺畅 物流 超快 价格 合理 满意,1
12512808142,5,Apple_iPhone_8,2019/3/5 16:31,有点 扇风 还好,1
11610137944,2,Apple_iPhone_8,2018/6/18 22:37,买错,0
12500705258,5,Apple_iPhone_8,2019/3/1 21:58,正品 机 段时间 一直 官方 查 正品 操作 流畅 拍照 色彩 正 玩游戏 吃 鸡 王者 农药 完美 唯一 不太 满意 原装 充电器 充电 比较慢 玩游戏 稍微 费电 待机 一天 电 物流 拍 下 第二天 送到,1
11525913347,1,Apple_iPhone_8,2018/5/27 21:00,死机,0
11301682820,5,Apple_iPhone_8,2018/3/11 22:43,收到 货 手机 充电 地方 有点 瑕疵 联系 客服 换 一台 今天 收到 货 激活 下 目前 好 激活 不错 送给 老婆 喜欢,1
12355708882,5,Apple_iPhone_8,2019/1/9 21:43,满意,1
11513195492,5,Apple_iPhone_8,2018/5/23 20:29,京东 物流 早上 下单 下午 送到 快递 小哥 态度 好 买 黑色 大气 上档次 正品 保证 后面 玻璃 无线 充电 很加分 手机 性能 没得说 游戏 流畅 相机 清晰 很棒 配件 齐全 宝贝 屏幕 外框 边缘 无 划痕 好,1
12500988249,5,Apple_iPhone_8,2019/3/2 0:05,不错 买 一个 手机 送 一点 实用 东西 耳机 转接线 应该,1
11329430760,5,Apple_iPhone_8,2018/3/21 12:54,几天 感觉 不错 反应 很快 就要 电池 每天 一次 电 够用 拍照 角度 特别 清楚 内存容量 够用 手机 出现 点 小 插曲 京东 客服 很快 处理 效率 很快 金色 手机 换成 银色 觉得 银色 比较 好 看着 干净,1
10806688625,2,Apple_iPhone_8,2017/9/23 18:07,号 中午 到货 下午 点多 激活 手机 提前 天 知道 算不算 正常,0
12490375252,5,Apple_iPhone_8,2019/2/26 17:43,感觉 还好 买 第二天 有点 卡 只能 关机 以后 才动,1
12494103125,5,Apple_iPhone_8,2019/2/27 20:42,用户 未填写 评价 内容,1
12490451523,5,Apple_iPhone_8,2019/2/26 18:07,太,1
12382380057,5,Apple_iPhone_8,2019/1/17 16:36,性能 强大 值得 购买 玩游戏 首选 机型 电池 还阔 颜色 外观 好看,1
